DateTime,radW/m2
2024-04-06 02:00:00,-0.34
2024-04-06 02:15:00,-0.53
2024-04-06 02:30:00,-0.32
2024-04-06 02:45:00,-0.43
2024-04-06 03:00:00,-0.28
2024-04-06 03:15:00,-0.04
2024-04-06 03:30:00,0.04
2024-04-06 03:45:00,-0.02
2024-04-06 04:00:00,-0.28
2024-04-06 04:15:00,-0.33
2024-04-06 04:30:00,-0.42
2024-04-06 04:45:00,-0.44
2024-04-06 05:00:00,-0.40
2024-04-06 05:15:00,0.12
2024-04-06 05:30:00,3.94
2024-04-06 05:45:00,22.15
2024-04-06 06:00:00,47.84
2024-04-06 06:15:00,98.98
2024-04-06 06:30:00,167.45
2024-04-06 06:45:00,223.24
2024-04-06 07:00:00,276.49
2024-04-06 07:15:00,328.76
2024-04-06 07:30:00,381.99
2024-04-06 07:45:00,433.14
2024-04-06 08:00:00,481.32
2024-04-06 08:15:00,527.01
2024-04-06 08:30:00,570.93
2024-04-06 08:45:00,614.52
2024-04-06 09:00:00,658.56
2024-04-06 09:15:00,703.07
2024-04-06 09:30:00,732.57
2024-04-06 09:45:00,703.42
2024-04-06 10:00:00,730.62
2024-04-06 10:15:00,786.94
2024-04-06 10:30:00,808.20
2024-04-06 10:45:00,827.04
2024-04-06 11:00:00,853.61
2024-04-06 11:15:00,882.86
2024-04-06 11:30:00,883.00
2024-04-06 11:45:00,892.87
2024-04-06 12:00:00,896.70
2024-04-06 12:15:00,892.06
2024-04-06 12:30:00,887.63
2024-04-06 12:45:00,875.76
2024-04-06 13:00:00,862.88
2024-04-06 13:15:00,844.44
2024-04-06 13:30:00,823.62
2024-04-06 13:45:00,798.51
2024-04-06 14:00:00,770.33
2024-04-06 14:15:00,740.29
2024-04-06 14:30:00,704.40
2024-04-06 14:45:00,666.48
2024-04-06 15:00:00,626.90
2024-04-06 15:15:00,586.35
2024-04-06 15:30:00,541.06
2024-04-06 15:45:00,497.33
2024-04-06 16:00:00,450.90
2024-04-06 16:15:00,403.01
2024-04-06 16:30:00,354.22
2024-04-06 16:45:00,301.41
2024-04-06 17:00:00,248.59
2024-04-06 17:15:00,196.84
2024-04-06 17:30:00,145.88
2024-04-06 17:45:00,97.40
2024-04-06 18:00:00,53.81
2024-04-06 18:15:00,20.47
2024-04-06 18:30:00,5.21
2024-04-06 18:45:00,0.54
2024-04-06 19:00:00,-0.16
2024-04-06 19:15:00,-0.33
2024-04-06 19:30:00,-0.05
2024-04-06 19:45:00,-0.17
2024-04-06 20:00:00,-0.22
2024-04-06 20:15:00,-0.17
2024-04-06 20:30:00,-0.12
2024-04-06 20:45:00,-0.17
2024-04-06 21:00:00,-0.15
2024-04-06 21:15:00,-0.15
2024-04-06 21:30:00,-0.17
2024-04-06 21:45:00,-0.17
2024-04-06 22:00:00,-0.15
2024-04-06 22:15:00,-0.17
2024-04-06 22:30:00,-0.15
2024-04-06 22:45:00,-0.11
2024-04-06 23:00:00,-0.09
2024-04-06 23:15:00,-0.14
2024-04-06 23:30:00,-0.17
2024-04-06 23:45:00,-0.17
2024-04-07 00:00:00,-0.16
2024-04-07 00:15:00,-0.14
2024-04-07 00:30:00,-0.09
2024-04-07 00:45:00,-0.16
2024-04-07 01:00:00,-0.16
2024-04-07 01:15:00,-0.17
2024-04-07 01:30:00,-0.08
2024-04-07 01:45:00,-0.13
2024-04-07 02:00:00,-0.07
2024-04-07 02:15:00,-0.13
2024-04-07 02:30:00,-0.01
2024-04-07 02:45:00,-0.03
2024-04-07 03:00:00,-0.05
2024-04-07 03:15:00,0.10
2024-04-07 03:30:00,0.13
2024-04-07 03:45:00,0.10
2024-04-07 04:00:00,-0.03
2024-04-07 04:15:00,-0.15
2024-04-07 04:30:00,0.03
2024-04-07 04:45:00,0.11
2024-04-07 05:00:00,0.16
2024-04-07 05:15:00,1.08
2024-04-07 05:30:00,6.73
2024-04-07 05:45:00,27.31
2024-04-07 06:00:00,35.19
2024-04-07 06:15:00,48.68
2024-04-07 06:30:00,98.27
2024-04-07 06:45:00,76.45
2024-04-07 07:00:00,94.98
2024-04-07 07:15:00,94.51
2024-04-07 07:30:00,66.75
2024-04-07 07:45:00,57.25
2024-04-07 08:00:00,78.35
2024-04-07 08:15:00,63.22
2024-04-07 08:30:00,72.75
2024-04-07 08:45:00,56.30
2024-04-07 09:00:00,48.12
2024-04-07 09:15:00,51.06
2024-04-07 09:30:00,63.26
2024-04-07 09:45:00,44.83
2024-04-07 10:00:00,81.57
2024-04-07 10:15:00,113.82
2024-04-07 10:30:00,309.14
2024-04-07 10:45:00,514.51
2024-04-07 11:00:00,569.07
2024-04-07 11:15:00,515.65
2024-04-07 11:30:00,794.05
2024-04-07 11:45:00,513.18
2024-04-07 12:00:00,646.36
2024-04-07 12:15:00,213.70
2024-04-07 12:30:00,89.66
2024-04-07 12:45:00,27.14
2024-04-07 13:00:00,61.02
2024-04-07 13:15:00,38.60
2024-04-07 13:30:00,12.10
2024-04-07 13:45:00,10.03
2024-04-07 14:00:00,26.95
2024-04-07 14:15:00,28.73
2024-04-07 14:30:00,29.94
2024-04-07 14:45:00,37.39
2024-04-07 15:00:00,29.07
2024-04-07 15:15:00,50.74
2024-04-07 15:30:00,68.35
2024-04-07 15:45:00,119.74
2024-04-07 16:00:00,79.28
2024-04-07 16:15:00,301.82
2024-04-07 16:30:00,178.63
2024-04-07 16:45:00,78.91
2024-04-07 17:00:00,54.20
2024-04-07 17:15:00,82.62
2024-04-07 17:30:00,37.62
2024-04-07 17:45:00,68.70
2024-04-07 18:00:00,38.98
2024-04-07 18:15:00,17.89
2024-04-07 18:30:00,3.50
2024-04-07 18:45:00,0.76
2024-04-07 19:00:00,0.00
2024-04-07 19:15:00,0.00
2024-04-07 19:30:00,-0.02
2024-04-07 19:45:00,-0.16
2024-04-07 20:00:00,-0.06
2024-04-07 20:15:00,-0.06
2024-04-07 20:30:00,-0.15
2024-04-07 20:45:00,-0.16
2024-04-07 21:00:00,-0.10
2024-04-07 21:15:00,-0.07
2024-04-07 21:30:00,-0.01
2024-04-07 21:45:00,-0.02
2024-04-07 22:00:00,0.00
2024-04-07 22:15:00,-0.12
2024-04-07 22:30:00,-0.14
2024-04-07 22:45:00,-0.11
2024-04-07 23:00:00,-0.03
2024-04-07 23:15:00,-0.10
2024-04-07 23:30:00,-0.13
2024-04-07 23:45:00,-0.07
2024-04-08 00:00:00,-0.12
2024-04-08 00:15:00,-0.15
2024-04-08 00:30:00,-0.06
2024-04-08 00:45:00,-0.09
2024-04-08 01:00:00,-0.17
2024-04-08 01:15:00,-0.17
2024-04-08 01:30:00,0.01
2024-04-08 01:45:00,0.12
2024-04-08 02:00:00,0.17
2024-04-08 02:15:00,0.21
2024-04-08 02:30:00,0.16
2024-04-08 02:45:00,0.11
2024-04-08 03:00:00,0.13
2024-04-08 03:15:00,0.09
2024-04-08 03:30:00,-0.05
2024-04-08 03:45:00,0.08
2024-04-08 04:00:00,-0.07
2024-04-08 04:15:00,0.08
2024-04-08 04:30:00,0.15
2024-04-08 04:45:00,0.12
2024-04-08 05:00:00,0.21
2024-04-08 05:15:00,1.00
2024-04-08 05:30:00,5.65
2024-04-08 05:45:00,19.55
2024-04-08 06:00:00,44.45
2024-04-08 06:15:00,84.05
2024-04-08 06:30:00,134.40
2024-04-08 06:45:00,186.27
2024-04-08 07:00:00,233.63
2024-04-08 07:15:00,282.69
2024-04-08 07:30:00,329.13
2024-04-08 07:45:00,380.16
2024-04-08 08:00:00,430.35
2024-04-08 08:15:00,481.66
2024-04-08 08:30:00,530.46
2024-04-08 08:45:00,580.15
2024-04-08 09:00:00,624.30
2024-04-08 09:15:00,663.78
2024-04-08 09:30:00,698.32
2024-04-08 09:45:00,727.19
2024-04-08 10:00:00,760.54
2024-04-08 10:15:00,787.09
2024-04-08 10:30:00,807.52
2024-04-08 10:45:00,831.32
2024-04-08 11:00:00,848.30
2024-04-08 11:15:00,867.57
2024-04-08 11:30:00,877.00
2024-04-08 11:45:00,884.25
2024-04-08 12:00:00,875.99
2024-04-08 12:15:00,779.20
2024-04-08 12:30:00,601.48
2024-04-08 12:45:00,385.62
2024-04-08 13:00:00,167.20
2024-04-08 13:15:00,51.57
2024-04-08 13:30:00,171.89
2024-04-08 13:45:00,366.04
2024-04-08 14:00:00,539.60
2024-04-08 14:15:00,658.36
2024-04-08 14:30:00,688.73
2024-04-08 14:45:00,655.46
2024-04-08 15:00:00,615.46
2024-04-08 15:15:00,573.17
2024-04-08 15:30:00,530.91
2024-04-08 15:45:00,487.32
2024-04-08 16:00:00,440.31
2024-04-08 16:15:00,389.33
2024-04-08 16:30:00,339.71
2024-04-08 16:45:00,287.38
2024-04-08 17:00:00,233.71
2024-04-08 17:15:00,183.35
2024-04-08 17:30:00,134.26
2024-04-08 17:45:00,90.13
2024-04-08 18:00:00,52.83
2024-04-08 18:15:00,23.60
2024-04-08 18:30:00,7.13
2024-04-08 18:45:00,1.02
2024-04-08 19:00:00,0.10
2024-04-08 19:15:00,0.05
2024-04-08 19:30:00,0.13
2024-04-08 19:45:00,0.17
2024-04-08 20:00:00,0.16
2024-04-08 20:15:00,0.15
2024-04-08 20:30:00,0.18
2024-04-08 20:45:00,0.18
2024-04-08 21:00:00,0.29
2024-04-08 21:15:00,0.17
2024-04-08 21:30:00,0.04
2024-04-08 21:45:00,0.08
2024-04-08 22:00:00,0.13
2024-04-08 22:15:00,0.05
2024-04-08 22:30:00,0.22
2024-04-08 22:45:00,0.31
2024-04-08 23:00:00,0.32
2024-04-08 23:15:00,0.36
2024-04-08 23:30:00,0.35
2024-04-08 23:45:00,0.32
2024-04-09 00:00:00,0.22
2024-04-09 00:15:00,0.13
2024-04-09 00:30:00,0.05
2024-04-09 00:45:00,0.03
2024-04-09 01:00:00,-0.10
2024-04-09 01:15:00,0.06
2024-04-09 01:30:00,0.03
2024-04-09 01:45:00,0.13
2024-04-09 02:00:00,0.06
2024-04-09 02:15:00,0.19
2024-04-09 02:30:00,0.16
2024-04-09 02:45:00,0.03
2024-04-09 03:00:00,0.00
2024-04-09 03:15:00,0.00
2024-04-09 03:30:00,0.16
2024-04-09 03:45:00,0.03
2024-04-09 04:00:00,-0.07
2024-04-09 04:15:00,-0.29
2024-04-09 04:30:00,-0.34
2024-04-09 04:45:00,-0.31
2024-04-09 05:00:00,-0.22
2024-04-09 05:15:00,0.79
2024-04-09 05:30:00,5.55
2024-04-09 05:45:00,24.43
2024-04-09 06:00:00,59.98
2024-04-09 06:15:00,103.24
2024-04-09 06:30:00,137.76
2024-04-09 06:45:00,195.37
2024-04-09 07:00:00,259.81
2024-04-09 07:15:00,272.31
2024-04-09 07:30:00,363.58
2024-04-09 07:45:00,418.92
2024-04-09 08:00:00,482.08
2024-04-09 08:15:00,537.60
2024-04-09 08:30:00,570.86
2024-04-09 08:45:00,609.68
2024-04-09 09:00:00,650.72
2024-04-09 09:15:00,683.87
2024-04-09 09:30:00,737.82
2024-04-09 09:45:00,719.66
2024-04-09 10:00:00,737.35
2024-04-09 10:15:00,798.61
2024-04-09 10:30:00,793.01
2024-04-09 10:45:00,788.47
2024-04-09 11:00:00,768.97
2024-04-09 11:15:00,816.32
2024-04-09 11:30:00,842.52
2024-04-09 11:45:00,863.38
2024-04-09 12:00:00,894.00
2024-04-09 12:15:00,893.93
2024-04-09 12:30:00,854.50
2024-04-09 12:45:00,890.30
2024-04-09 13:00:00,868.80
2024-04-09 13:15:00,849.63
2024-04-09 13:30:00,813.59
2024-04-09 13:45:00,800.81
2024-04-09 14:00:00,765.36
2024-04-09 14:15:00,742.68
2024-04-09 14:30:00,693.56
2024-04-09 14:45:00,653.59
2024-04-09 15:00:00,592.82
2024-04-09 15:15:00,580.56
2024-04-09 15:30:00,447.27
2024-04-09 15:45:00,494.36
2024-04-09 16:00:00,448.72
2024-04-09 16:15:00,408.20
2024-04-09 16:30:00,347.73
2024-04-09 16:45:00,313.78
2024-04-09 17:00:00,258.99
2024-04-09 17:15:00,206.32
2024-04-09 17:30:00,147.41
2024-04-09 17:45:00,95.38
2024-04-09 18:00:00,57.71
2024-04-09 18:15:00,25.69
2024-04-09 18:30:00,8.80
2024-04-09 18:45:00,1.86
2024-04-09 19:00:00,-0.21
2024-04-09 19:15:00,-0.26
2024-04-09 19:30:00,-0.28
2024-04-09 19:45:00,-0.16
2024-04-09 20:00:00,-0.33
2024-04-09 20:15:00,-0.04
2024-04-09 20:30:00,-0.08
2024-04-09 20:45:00,-0.08
2024-04-09 21:00:00,-0.26
2024-04-09 21:15:00,-0.34
2024-04-09 21:30:00,-0.34
2024-04-09 21:45:00,-0.40
2024-04-09 22:00:00,-0.39
2024-04-09 22:15:00,-0.46
2024-04-09 22:30:00,-0.35
2024-04-09 22:45:00,-0.33
2024-04-09 23:00:00,-0.30
2024-04-09 23:15:00,-0.22
2024-04-09 23:30:00,-0.22
2024-04-09 23:45:00,-0.27
2024-04-10 00:00:00,-0.24
2024-04-10 00:15:00,-0.42
2024-04-10 00:30:00,-0.19
2024-04-10 00:45:00,-0.36
2024-04-10 01:00:00,-0.46
2024-04-10 01:15:00,-0.04
2024-04-10 01:30:00,-0.19
2024-04-10 01:45:00,-0.09
2024-04-10 02:00:00,-0.33
2024-04-10 02:15:00,0.09
2024-04-10 02:30:00,-0.41
2024-04-10 02:45:00,-0.09
2024-04-10 03:00:00,-0.12
2024-04-10 03:15:00,-0.05
2024-04-10 03:30:00,-0.17
2024-04-10 03:45:00,-0.10
2024-04-10 04:00:00,-0.03
2024-04-10 04:15:00,0.13
2024-04-10 04:30:00,-0.04
2024-04-10 04:45:00,-0.03
2024-04-10 05:00:00,-0.15
2024-04-10 05:15:00,1.11
2024-04-10 05:30:00,5.56
2024-04-10 05:45:00,15.15
2024-04-10 06:00:00,31.52
2024-04-10 06:15:00,68.58
2024-04-10 06:30:00,104.13
2024-04-10 06:45:00,182.48
2024-04-10 07:00:00,184.41
2024-04-10 07:15:00,169.68
2024-04-10 07:30:00,301.21
2024-04-10 07:45:00,356.58
2024-04-10 08:00:00,314.15
2024-04-10 08:15:00,307.76
2024-04-10 08:30:00,360.57
2024-04-10 08:45:00,484.19
2024-04-10 09:00:00,467.68
2024-04-10 09:15:00,500.30
2024-04-10 09:30:00,466.62
2024-04-10 09:45:00,486.28
2024-04-10 10:00:00,523.34
2024-04-10 10:15:00,592.31
2024-04-10 10:30:00,641.57
2024-04-10 10:45:00,708.26
2024-04-10 11:00:00,768.90
2024-04-10 11:15:00,773.15
2024-04-10 11:30:00,778.67
2024-04-10 11:45:00,817.28
2024-04-10 12:00:00,810.51
2024-04-10 12:15:00,803.29
2024-04-10 12:30:00,861.08
2024-04-10 12:45:00,817.20
2024-04-10 13:00:00,746.26
2024-04-10 13:15:00,734.45
2024-04-10 13:30:00,799.76
2024-04-10 13:45:00,681.13
2024-04-10 14:00:00,777.63
2024-04-10 14:15:00,666.07
2024-04-10 14:30:00,583.20
2024-04-10 14:45:00,612.75
2024-04-10 15:00:00,462.25
2024-04-10 15:15:00,425.12
2024-04-10 15:30:00,399.56
2024-04-10 15:45:00,270.20
2024-04-10 16:00:00,276.83
2024-04-10 16:15:00,216.04
2024-04-10 16:30:00,168.23
2024-04-10 16:45:00,121.44
2024-04-10 17:00:00,95.28
2024-04-10 17:15:00,64.31
2024-04-10 17:30:00,59.47
2024-04-10 17:45:00,39.58
2024-04-10 18:00:00,22.65
2024-04-10 18:15:00,8.81
2024-04-10 18:30:00,4.01
2024-04-10 18:45:00,0.27
2024-04-10 19:00:00,-0.05
2024-04-10 19:15:00,-0.08
2024-04-10 19:30:00,-0.06
2024-04-10 19:45:00,-0.03
2024-04-10 20:00:00,-0.02
2024-04-10 20:15:00,-0.22
2024-04-10 20:30:00,-0.14
2024-04-10 20:45:00,-0.17
2024-04-10 21:00:00,-0.05
2024-04-10 21:15:00,-0.22
2024-04-10 21:30:00,-0.21
2024-04-10 21:45:00,-0.16
2024-04-10 22:00:00,-0.26
2024-04-10 22:15:00,-0.26
2024-04-10 22:30:00,-0.05
2024-04-10 22:45:00,0.00
2024-04-10 23:00:00,0.00
2024-04-10 23:15:00,0.00
2024-04-10 23:30:00,-0.01
2024-04-10 23:45:00,-0.27
2024-04-11 00:00:00,-0.32
2024-04-11 00:15:00,-0.38
2024-04-11 00:30:00,-0.24
2024-04-11 00:45:00,-0.19
2024-04-11 01:00:00,-0.04
2024-04-11 01:15:00,-0.02
2024-04-11 01:30:00,-0.04
2024-04-11 01:45:00,-0.01
2024-04-11 02:00:00,-0.02
2024-04-11 02:15:00,-0.01
2024-04-11 02:30:00,0.00
2024-04-11 02:45:00,-0.03
2024-04-11 03:00:00,-0.02
2024-04-11 03:15:00,-0.02
2024-04-11 03:30:00,-0.01
2024-04-11 03:45:00,-0.04
2024-04-11 04:00:00,-0.25
2024-04-11 04:15:00,-0.29
2024-04-11 04:30:00,-0.17
2024-04-11 04:45:00,-0.01
2024-04-11 05:00:00,-0.01
2024-04-11 05:15:00,0.11
2024-04-11 05:30:00,1.35
2024-04-11 05:45:00,4.91
2024-04-11 06:00:00,13.23
2024-04-11 06:15:00,20.80
2024-04-11 06:30:00,27.08
2024-04-11 06:45:00,47.49
2024-04-11 07:00:00,71.01
2024-04-11 07:15:00,74.72
2024-04-11 07:30:00,108.42
2024-04-11 07:45:00,134.41
2024-04-11 08:00:00,127.21
2024-04-11 08:15:00,174.00
2024-04-11 08:30:00,201.85
2024-04-11 08:45:00,211.28
2024-04-11 09:00:00,198.08
2024-04-11 09:15:00,191.46
2024-04-11 09:30:00,195.23
2024-04-11 09:45:00,155.83
2024-04-11 10:00:00,163.30
2024-04-11 10:15:00,180.42
2024-04-11 10:30:00,182.71
2024-04-11 10:45:00,229.50
2024-04-11 11:00:00,326.10
2024-04-11 11:15:00,427.34
2024-04-11 11:30:00,384.48
2024-04-11 11:45:00,369.62
2024-04-11 12:00:00,433.10
2024-04-11 12:15:00,514.87
2024-04-11 12:30:00,511.69
2024-04-11 12:45:00,392.73
2024-04-11 13:00:00,374.36
2024-04-11 13:15:00,358.36
2024-04-11 13:30:00,288.54
2024-04-11 13:45:00,273.50
2024-04-11 14:00:00,262.49
2024-04-11 14:15:00,276.02
2024-04-11 14:30:00,231.71
2024-04-11 14:45:00,182.11
2024-04-11 15:00:00,172.01
2024-04-11 15:15:00,167.87
2024-04-11 15:30:00,159.72
2024-04-11 15:45:00,146.70
2024-04-11 16:00:00,130.49
2024-04-11 16:15:00,114.91
2024-04-11 16:30:00,102.73
2024-04-11 16:45:00,83.76
2024-04-11 17:00:00,68.54
2024-04-11 17:15:00,56.26
2024-04-11 17:30:00,53.05
2024-04-11 17:45:00,49.99
2024-04-11 18:00:00,56.25
2024-04-11 18:15:00,31.04
2024-04-11 18:30:00,4.88
2024-04-11 18:45:00,0.30
2024-04-11 19:00:00,-0.15
2024-04-11 19:15:00,-0.11
2024-04-11 19:30:00,0.00
2024-04-11 19:45:00,-0.02
2024-04-11 20:00:00,-0.19
2024-04-11 20:15:00,-0.28
2024-04-11 20:30:00,-0.09
2024-04-11 20:45:00,-0.01
2024-04-11 21:00:00,-0.40
2024-04-11 21:15:00,-0.27
2024-04-11 21:30:00,-0.01
2024-04-11 21:45:00,0.00
2024-04-11 22:00:00,0.00
2024-04-11 22:15:00,0.00
2024-04-11 22:30:00,0.00
2024-04-11 22:45:00,0.00
2024-04-11 23:00:00,0.00
2024-04-11 23:15:00,0.00
2024-04-11 23:30:00,0.00
2024-04-11 23:45:00,0.00
2024-04-12 00:00:00,0.00
2024-04-12 00:15:00,-0.03
2024-04-12 00:30:00,-0.12
2024-04-12 00:45:00,0.00
2024-04-12 01:00:00,0.00
2024-04-12 01:15:00,-0.09
2024-04-12 01:30:00,-0.29
2024-04-12 01:45:00,-0.03
2024-04-12 02:00:00,0.00
2024-04-12 02:15:00,0.00
2024-04-12 02:30:00,-0.01
2024-04-12 02:45:00,0.00
2024-04-12 03:00:00,0.00
2024-04-12 03:15:00,-0.04
2024-04-12 03:30:00,0.00
2024-04-12 03:45:00,0.00
2024-04-12 04:00:00,0.00
2024-04-12 04:15:00,-0.06
2024-04-12 04:30:00,-0.03
2024-04-12 04:45:00,0.00
2024-04-12 05:00:00,0.02
2024-04-12 05:15:00,1.05
2024-04-12 05:30:00,8.63
2024-04-12 05:45:00,17.20
2024-04-12 06:00:00,32.00
2024-04-12 06:15:00,52.86
2024-04-12 06:30:00,101.16
2024-04-12 06:45:00,210.58
2024-04-12 07:00:00,128.35
2024-04-12 07:15:00,156.98
2024-04-12 07:30:00,197.09
2024-04-12 07:45:00,428.65
2024-04-12 08:00:00,485.83
2024-04-12 08:15:00,534.99
2024-04-12 08:30:00,560.32
2024-04-12 08:45:00,625.26
2024-04-12 09:00:00,666.54
2024-04-12 09:15:00,697.89
2024-04-12 09:30:00,745.07
2024-04-12 09:45:00,750.57
2024-04-12 10:00:00,632.15
2024-04-12 10:15:00,392.34
2024-04-12 10:30:00,424.28
2024-04-12 10:45:00,730.60
2024-04-12 11:00:00,798.34
2024-04-12 11:15:00,638.92
2024-04-12 11:30:00,915.89
2024-04-12 11:45:00,667.62
2024-04-12 12:00:00,764.00
2024-04-12 12:15:00,728.35
2024-04-12 12:30:00,649.38
2024-04-12 12:45:00,543.55
2024-04-12 13:00:00,739.92
2024-04-12 13:15:00,757.06
2024-04-12 13:30:00,555.78
2024-04-12 13:45:00,599.53
2024-04-12 14:00:00,700.56
2024-04-12 14:15:00,574.36
2024-04-12 14:30:00,648.73
2024-04-12 14:45:00,198.94
2024-04-12 15:00:00,146.54
2024-04-12 15:15:00,101.75
2024-04-12 15:30:00,118.46
2024-04-12 15:45:00,145.05
2024-04-12 16:00:00,124.64
2024-04-12 16:15:00,274.23
2024-04-12 16:30:00,327.89
2024-04-12 16:45:00,243.32
2024-04-12 17:00:00,105.14
2024-04-12 17:15:00,72.96
2024-04-12 17:30:00,65.64
2024-04-12 17:45:00,53.19
2024-04-12 18:00:00,38.18
2024-04-12 18:15:00,25.06
2024-04-12 18:30:00,11.52
2024-04-12 18:45:00,2.26
2024-04-12 19:00:00,-0.05
2024-04-12 19:15:00,-0.29
2024-04-12 19:30:00,-0.34
2024-04-12 19:45:00,-0.34
2024-04-12 20:00:00,-0.09
2024-04-12 20:15:00,-0.20
2024-04-12 20:30:00,-0.33
2024-04-12 20:45:00,-0.34
2024-04-12 21:00:00,-0.34
2024-04-12 21:15:00,-0.32
2024-04-12 21:30:00,-0.08
2024-04-12 21:45:00,-0.07
2024-04-12 22:00:00,-0.05
2024-04-12 22:15:00,-0.01
2024-04-12 22:30:00,-0.07
2024-04-12 22:45:00,-0.21
2024-04-12 23:00:00,-0.21
2024-04-12 23:15:00,-0.12
2024-04-12 23:30:00,-0.17
2024-04-12 23:45:00,-0.16
2024-04-13 00:00:00,-0.23
2024-04-13 00:15:00,-0.34
2024-04-13 00:30:00,-0.18
2024-04-13 00:45:00,-0.11
2024-04-13 01:00:00,-0.18
2024-04-13 01:15:00,-0.19
2024-04-13 01:30:00,-0.11
2024-04-13 01:45:00,-0.17
2024-04-13 02:00:00,-0.14
2024-04-13 02:15:00,-0.16
2024-04-13 02:30:00,-0.17
2024-04-13 02:45:00,-0.12
2024-04-13 03:00:00,-0.14
2024-04-13 03:15:00,-0.17
2024-04-13 03:30:00,-0.17
2024-04-13 03:45:00,-0.17
2024-04-13 04:00:00,-0.17
2024-04-13 04:15:00,-0.17
2024-04-13 04:30:00,-0.17
2024-04-13 04:45:00,-0.17
2024-04-13 05:00:00,0.02
2024-04-13 05:15:00,2.84
2024-04-13 05:30:00,20.15
2024-04-13 05:45:00,53.58
2024-04-13 06:00:00,96.95
2024-04-13 06:15:00,146.52
2024-04-13 06:30:00,200.35
2024-04-13 06:45:00,251.78
2024-04-13 07:00:00,300.02
2024-04-13 07:15:00,351.05
2024-04-13 07:30:00,405.23
2024-04-13 07:45:00,457.10
2024-04-13 08:00:00,506.65
2024-04-13 08:15:00,551.23
2024-04-13 08:30:00,590.53
2024-04-13 08:45:00,624.27
2024-04-13 09:00:00,659.82
2024-04-13 09:15:00,690.02
2024-04-13 09:30:00,721.20
2024-04-13 09:45:00,745.94
2024-04-13 10:00:00,783.63
2024-04-13 10:15:00,813.28
2024-04-13 10:30:00,831.88
2024-04-13 10:45:00,846.65
2024-04-13 11:00:00,854.80
2024-04-13 11:15:00,873.44
2024-04-13 11:30:00,879.07
2024-04-13 11:45:00,888.70
2024-04-13 12:00:00,892.87
2024-04-13 12:15:00,894.56
2024-04-13 12:30:00,890.07
2024-04-13 12:45:00,878.93
2024-04-13 13:00:00,863.24
2024-04-13 13:15:00,847.54
2024-04-13 13:30:00,826.87
2024-04-13 13:45:00,803.11
2024-04-13 14:00:00,771.55
2024-04-13 14:15:00,740.18
2024-04-13 14:30:00,705.75
2024-04-13 14:45:00,671.02
2024-04-13 15:00:00,633.54
2024-04-13 15:15:00,591.17
2024-04-13 15:30:00,549.68
2024-04-13 15:45:00,498.45
2024-04-13 16:00:00,450.05
2024-04-13 16:15:00,385.59
2024-04-13 16:30:00,349.42
2024-04-13 16:45:00,285.73
2024-04-13 17:00:00,257.04
2024-04-13 17:15:00,131.41
2024-04-13 17:30:00,111.28
2024-04-13 17:45:00,140.30
2024-04-13 18:00:00,74.59
2024-04-13 18:15:00,32.73
2024-04-13 18:30:00,11.47
2024-04-13 18:45:00,2.46
2024-04-13 19:00:00,0.28
2024-04-13 19:15:00,0.07
2024-04-13 19:30:00,0.21
2024-04-13 19:45:00,0.18
2024-04-13 20:00:00,0.12
2024-04-13 20:15:00,0.15
2024-04-13 20:30:00,0.13
2024-04-13 20:45:00,0.17
2024-04-13 21:00:00,0.16
2024-04-13 21:15:00,0.15
2024-04-13 21:30:00,0.08
2024-04-13 21:45:00,0.00
2024-04-13 22:00:00,0.09
2024-04-13 22:15:00,-0.02
2024-04-13 22:30:00,0.04
2024-04-13 22:45:00,0.07
2024-04-13 23:00:00,0.00
2024-04-13 23:15:00,0.11
2024-04-13 23:30:00,0.02
2024-04-13 23:45:00,0.12
2024-04-14 00:00:00,0.15
2024-04-14 00:15:00,0.15
2024-04-14 00:30:00,0.13
2024-04-14 00:45:00,0.09
2024-04-14 01:00:00,0.10
2024-04-14 01:15:00,0.09
2024-04-14 01:30:00,0.10
2024-04-14 01:45:00,0.06
2024-04-14 02:00:00,0.05
2024-04-14 02:15:00,0.08
2024-04-14 02:30:00,0.02
2024-04-14 02:45:00,0.01
2024-04-14 03:00:00,0.06
2024-04-14 03:15:00,0.08
2024-04-14 03:30:00,0.02
2024-04-14 03:45:00,0.14
2024-04-14 04:00:00,0.16
2024-04-14 04:15:00,0.06
2024-04-14 04:30:00,0.00
2024-04-14 04:45:00,0.00
2024-04-14 05:00:00,0.23
2024-04-14 05:15:00,2.78
2024-04-14 05:30:00,13.41
2024-04-14 05:45:00,26.99
2024-04-14 06:00:00,59.05
2024-04-14 06:15:00,132.61
2024-04-14 06:30:00,180.57
2024-04-14 06:45:00,228.01
2024-04-14 07:00:00,277.63
2024-04-14 07:15:00,330.19
2024-04-14 07:30:00,384.50
2024-04-14 07:45:00,437.65
2024-04-14 08:00:00,488.06
2024-04-14 08:15:00,536.51
2024-04-14 08:30:00,554.86
2024-04-14 08:45:00,611.16
2024-04-14 09:00:00,650.15
2024-04-14 09:15:00,679.94
2024-04-14 09:30:00,705.62
2024-04-14 09:45:00,722.16
2024-04-14 10:00:00,764.58
2024-04-14 10:15:00,794.26
2024-04-14 10:30:00,830.99
2024-04-14 10:45:00,531.01
2024-04-14 11:00:00,948.63
2024-04-14 11:15:00,906.90
2024-04-14 11:30:00,789.85
2024-04-14 11:45:00,421.42
2024-04-14 12:00:00,622.97
2024-04-14 12:15:00,743.74
